734.489	10112	9395
734.412	9998	9384
734.336	10305	9361
734.26	10090	9553
734.183	10282	9343
734.107	10241	9433
734.031	10317	9392
733.954	10240	9514
733.878	10199	9420
733.802	10274	9402
733.725	10320	9532
733.649	10223	9579
733.573	10334	9566
733.497	10298	9457
733.42	10150	9572
733.344	10465	9531
733.268	10421	9666
733.191	10333	9453
733.115	10391	9494
733.039	10432	9516
732.963	10340	9731
732.886	10406	9535
732.81	10262	9637
732.734	10495	9820
732.658	10597	9601
732.581	10480	9596
732.505	10480	9641
732.429	10607	9722
732.353	10604	9905
732.277	10822	9795
732.2	10659	9708
732.124	10854	9666
732.048	10602	9722
731.972	10747	9831
731.896	10633	9929
731.819	10792	9813
731.743	10634	9861
731.667	10796	9715
731.591	10360	9801
731.515	10425	9596
731.438	10636	9768
731.362	10462	9774
731.286	10418	9620
731.21	10415	9641
731.134	10277	9506
731.058	10267	9537
730.982	10491	9525
730.905	10520	9708
730.829	10441	9714
730.753	10401	9867
730.677	10502	9724
730.601	10528	9700
730.525	10523	9800
730.449	10601	9795
730.373	10762	9837
730.296	10698	9869
730.22	10614	9874
730.144	10493	9781
730.068	10527	9790
729.992	10701	9751
729.916	10660	9924
729.84	10672	9927
729.764	10681	9750
729.688	10746	10010
729.612	10888	9930
729.536	10846	10065
729.46	10621	10069
729.383	10674	10004
729.307	10862	9932
729.231	11092	10154
729.155	10856	10321
729.079	10879	10058
729.003	10896	9992
728.927	10845	9840
728.851	10729	9988
728.775	10820	10169
728.699	10859	9949
728.623	10995	9867
728.547	10806	10129
728.471	10934	9819
728.395	10769	10144
728.319	10857	10077
728.243	11144	10038
728.167	11121	10073
728.091	10866	10127
728.015	10997	9997
727.939	11026	10149
727.863	11079	10140
727.787	10918	10196
727.711	11131	10267
727.635	11209	10022
727.559	10999	10109
727.483	10817	9929
727.408	11021	9998
727.332	10566	10018
727.256	10845	10206
727.18	10915	10071
727.104	10851	9960
727.028	10684	10090
726.952	10864	9926
726.876	10825	9930
726.8	10935	9821
726.724	10891	10020
726.648	10611	10029
726.572	10754	9784
726.497	10768	9927
726.421	10873	9881
726.345	10875	10019
726.269	10582	9906
726.193	10883	10121
726.117	10727	10002
726.041	10937	10082
725.965	10879	9929
725.89	11077	10096
725.814	10857	10026
725.738	10952	10102
725.662	11129	10142
725.586	10950	10383
725.51	11051	10342
725.434	11041	10374
725.359	11053	10206
725.283	11206	10258
725.207	11380	10315
725.131	11143	10499
725.055	11355	10308
724.98	11259	10501
724.904	11322	10154
724.828	11185	10436
724.752	11219	10385
724.676	11256	10409
724.601	11182	10291
724.525	11142	10460
724.449	11355	10294
724.373	11248	10336
724.297	11228	10483
724.222	11313	10372
724.146	11348	10230
724.07	11366	10674
723.994	11108	10451
723.919	11242	10308
723.843	11270	10588
723.767	11507	10411
723.691	11545	10424
723.616	11310	10375
723.54	11400	10512
723.464	11204	10452
723.389	11326	10481
723.313	11312	10148
723.237	11271	10361
723.161	11129	10414
723.086	11124	10372
723.01	11096	10453
